Gene,t-scores,p-values,FDR-adjusted p-values,q-values,BH FDR-adjusted p-values
SESTD1,0.50042,0.6338,1,0.99956,0.99956
FHOD3,0.5004,0.63382,1,0.99956,0.99956
RFX3,0.50037,0.63384,1,0.99956,0.99956
KIAA0930,0.50036,0.63384,1,0.99956,0.99956
SCN3A,-0.50035,0.63385,1,0.99956,0.99956
KCNH1,-0.50013,0.634,1,0.99956,0.99956
CDH4,0.5001,0.63402,1,0.99956,0.99956
MAP2,0.50003,0.63406,1,0.99956,0.99956
MARCH4,-0.49977,0.63423,1,0.99956,0.99956
AGAP2,-0.49958,0.63435,1,0.99956,0.99956
RIN3,-0.49951,0.6344,1,0.99956,0.99956
GMNN,-0.4995,0.63441,1,0.99956,0.99956
COL5A3,-0.49948,0.63442,1,0.99956,0.99956
UHRF1BP1,-0.4994,0.63447,1,0.99956,0.99956
GRK5,-0.49927,0.63455,1,0.99956,0.99956
VSTM2L,0.49925,0.63457,1,0.99956,0.99956
SLC25A24,-0.49907,0.63468,1,0.99956,0.99956
GNL2,0.49897,0.63475,1,0.99956,0.99956
DLAT,0.49883,0.63484,1,0.99956,0.99956
CDV3,-0.49872,0.63491,1,0.99956,0.99956
CXorf40B,0.4987,0.63492,1,0.99956,0.99956
TICRR,-0.49868,0.63493,1,0.99956,0.99956
KIAA0430,0.49853,0.63503,1,0.99956,0.99956
TMEM134,-0.49846,0.63507,1,0.99956,0.99956
MED21,0.49833,0.63516,1,0.99956,0.99956
NCAN,-0.49832,0.63517,1,0.99956,0.99956
CLCN3,-0.49807,0.63532,1,0.99956,0.99956
POMT2,0.49804,0.63535,1,0.99956,0.99956
ZNF287,0.49781,0.63549,1,0.99956,0.99956
ERO1LB,-0.49769,0.63557,1,0.99956,0.99956
PLEKHB1,0.49744,0.63573,1,0.99956,0.99956
TMEM158,0.4972,0.63588,1,0.99956,0.99956
TMEM219,0.49715,0.63591,1,0.99956,0.99956
ELK3,-0.49711,0.63594,1,0.99956,0.99956
LRRC58,-0.49706,0.63597,1,0.99956,0.99956
PRPF4,-0.49706,0.63597,1,0.99956,0.99956
CA8,-0.49695,0.63604,1,0.99956,0.99956
CDO1,0.4967,0.6362,1,0.99956,0.99956
LOC645513,-0.49664,0.63624,1,0.99956,0.99956
CHRNA5,-0.49661,0.63626,1,0.99956,0.99956
CRLS1,0.49655,0.6363,1,0.99956,0.99956
YIPF5,-0.49648,0.63634,1,0.99956,0.99956
UBE2QL1,0.49635,0.63642,1,0.99956,0.99956
SREK1IP1,-0.4963,0.63646,1,0.99956,0.99956
BCAP29,0.49628,0.63647,1,0.99956,0.99956
CCDC60,0.49624,0.6365,1,0.99956,0.99956
C17orf51,0.49603,0.63663,1,0.99956,0.99956
HMOX2,0.49571,0.63683,1,0.99956,0.99956
KIF23,0.49571,0.63683,1,0.99956,0.99956
DCUN1D3,0.49571,0.63684,1,0.99956,0.99956
SELO,0.49566,0.63687,1,0.99956,0.99956
LONP1,-0.49563,0.63689,1,0.99956,0.99956
VPS41,0.49556,0.63694,1,0.99956,0.99956
ATL3,-0.49554,0.63694,1,0.99956,0.99956
DDOST,-0.49545,0.637,1,0.99956,0.99956
SNCG,-0.49545,0.637,1,0.99956,0.99956
ATP13A1,0.49534,0.63708,1,0.99956,0.99956
LOC145783,0.49534,0.63708,1,0.99956,0.99956
TIAM2,-0.49523,0.63714,1,0.99956,0.99956
RNASEK,0.49523,0.63715,1,0.99956,0.99956
PRKAB1,0.49523,0.63715,1,0.99956,0.99956
SNX7,0.49513,0.63721,1,0.99956,0.99956
ASNA1,-0.49511,0.63723,1,0.99956,0.99956
PRDX4,-0.49505,0.63727,1,0.99956,0.99956
SLC35G2,-0.49502,0.63728,1,0.99956,0.99956
DCUN1D2,-0.495,0.6373,1,0.99956,0.99956
CYR61,-0.4949,0.63736,1,0.99956,0.99956
LOC400027,-0.49471,0.63749,1,0.99956,0.99956
LOC400685,0.49449,0.63763,1,0.99956,0.99956
HSPA12A,-0.49446,0.63765,1,0.99956,0.99956
TMEM145,0.49443,0.63767,1,0.99956,0.99956
PTPN18,0.4944,0.63769,1,0.99956,0.99956
SYNCRIP,0.49436,0.63772,1,0.99956,0.99956
ARMC5,0.49427,0.63778,1,0.99956,0.99956
HIST1H2AH,0.49422,0.63781,1,0.99956,0.99956
ECT2,-0.49415,0.63786,1,0.99956,0.99956
RNF7,-0.49415,0.63786,1,0.99956,0.99956
HTR3A,-0.49412,0.63788,1,0.99956,0.99956
IKZF4,0.49404,0.63793,1,0.99956,0.99956
AKNA,-0.49401,0.63795,1,0.99956,0.99956
RIN2,0.49383,0.63807,1,0.99956,0.99956
CAV2,-0.49369,0.63817,1,0.99956,0.99956
ZNF674-AS1,0.49349,0.6383,1,0.99956,0.99956
CCDC107,0.4933,0.63842,1,0.99956,0.99956
TP53BP1,0.49327,0.63844,1,0.99956,0.99956
LIN28B,-0.49316,0.63851,1,0.99956,0.99956
PPCS,-0.49297,0.63864,1,0.99956,0.99956
PCDHB15,0.49294,0.63866,1,0.99956,0.99956
CTNNA2,0.49287,0.63871,1,0.99956,0.99956
KIAA1958,0.49258,0.6389,1,0.99956,0.99956
DBF4B,-0.49256,0.63891,1,0.99956,0.99956
PAPD5,-0.49253,0.63893,1,0.99956,0.99956
CNOT10,-0.49246,0.63898,1,0.99956,0.99956
AGAP3,0.49227,0.6391,1,0.99956,0.99956
THUMPD1,-0.49212,0.6392,1,0.99956,0.99956
SHKBP1,0.49207,0.63923,1,0.99956,0.99956
RIN1,0.49205,0.63925,1,0.99956,0.99956
GRIK4,0.49183,0.63939,1,0.99956,0.99956
ARHGEF28,0.49179,0.63942,1,0.99956,0.99956
HDHD2,0.49179,0.63942,1,0.99956,0.99956
C12orf73,-0.49177,0.63943,1,0.99956,0.99956
TMEM184C,0.49176,0.63944,1,0.99956,0.99956
YY2,-0.49174,0.63945,1,0.99956,0.99956
GZF1,-0.49172,0.63946,1,0.99956,0.99956
DENND5B,0.49168,0.63949,1,0.99956,0.99956
H2AFY,0.4916,0.63954,1,0.99956,0.99956
DEPDC5,0.49157,0.63956,1,0.99956,0.99956
GOLIM4,0.49146,0.63963,1,0.99956,0.99956
PLCL2,-0.49132,0.63973,1,0.99956,0.99956
BCL11A,-0.49116,0.63983,1,0.99956,0.99956
OSBP,0.491,0.63993,1,0.99956,0.99956
FEZ1,-0.49086,0.64002,1,0.99956,0.99956
SKIL,-0.49081,0.64005,1,0.99956,0.99956
ZDHHC5,-0.4908,0.64006,1,0.99956,0.99956
LOC100294145,0.49058,0.64019,1,0.99956,0.99956
FAM53C,0.49035,0.64034,1,0.99956,0.99956
CYFIP1,0.49003,0.64054,1,0.99956,0.99956
KCNJ6,0.49,0.64055,1,0.99956,0.99956
DYNC1I2,0.48992,0.6406,1,0.99956,0.99956
CHRNA3,-0.48984,0.64065,1,0.99956,0.99956
HEATR3,-0.48974,0.64071,1,0.99956,0.99956
TMEM63B,0.48973,0.64072,1,0.99956,0.99956
LOC254128,-0.48969,0.64074,1,0.99956,0.99956
SEMA6A,0.4896,0.6408,1,0.99956,0.99956
MPHOSPH8,0.4893,0.64098,1,0.99956,0.99956
SMC3,0.48915,0.64108,1,0.99956,0.99956
FAM123B,-0.48901,0.64117,1,0.99956,0.99956
POLA1,-0.48874,0.64135,1,0.99956,0.99956
SRPX2,-0.4887,0.64138,1,0.99956,0.99956
SDCBP,0.48863,0.64142,1,0.99956,0.99956
FNDC3B,-0.48863,0.64142,1,0.99956,0.99956
BBS12,0.48844,0.64155,1,0.99956,0.99956
FAM160A1,0.48843,0.64155,1,0.99956,0.99956
SSBP2,0.48843,0.64156,1,0.99956,0.99956
TRABD2B,0.48834,0.64162,1,0.99956,0.99956
LIG4,-0.48818,0.64172,1,0.99956,0.99956
PRKCA,-0.48818,0.64173,1,0.99956,0.99956
ERC1,0.48792,0.6419,1,0.99956,0.99956
ZNF778,-0.48778,0.642,1,0.99956,0.99956
NPAS2,-0.48777,0.642,1,0.99956,0.99956
SMAP1,0.48772,0.64204,1,0.99956,0.99956
KCNAB1,0.48768,0.64207,1,0.99956,0.99956
UBE2E1,0.48761,0.64212,1,0.99956,0.99956
ATR,0.48758,0.64214,1,0.99956,0.99956
EML3,-0.48756,0.64215,1,0.99956,0.99956
OSBPL8,0.48754,0.64217,1,0.99956,0.99956
CRIM1,-0.48744,0.64224,1,0.99956,0.99956
SLC9A8,0.48739,0.64227,1,0.99956,0.99956
PIGU,-0.48734,0.6423,1,0.99956,0.99956
RRM2B,-0.48708,0.64248,1,0.99956,0.99956
APMAP,0.48693,0.64258,1,0.99956,0.99956
PDIA4,0.4867,0.64273,1,0.99956,0.99956
MYD88,-0.48656,0.64282,1,0.99956,0.99956
EIF3B,-0.48648,0.64287,1,0.99956,0.99956
AIG1,0.48646,0.64289,1,0.99956,0.99956
MTMR9,-0.48645,0.64289,1,0.99956,0.99956
TEX9,0.48644,0.6429,1,0.99956,0.99956
ASF1B,-0.48641,0.64292,1,0.99956,0.99956
NDUFS6,0.48631,0.64299,1,0.99956,0.99956
ZNFX1,0.4863,0.64299,1,0.99956,0.99956
ZNF532,0.48629,0.643,1,0.99956,0.99956
MBD6,0.4861,0.64313,1,0.99956,0.99956
SNORA14A,-0.48605,0.64316,1,0.99956,0.99956
DCXR,-0.48589,0.64326,1,0.99956,0.99956
PDE10A,0.48581,0.64332,1,0.99956,0.99956
ABCB7,0.48562,0.64344,1,0.99956,0.99956
CDK6,-0.48562,0.64344,1,0.99956,0.99956
HNRPDL,0.48558,0.64347,1,0.99956,0.99956
ESYT1,0.48551,0.64351,1,0.99956,0.99956
BTBD19,0.48525,0.64368,1,0.99956,0.99956
DDX17,0.48517,0.64374,1,0.99956,0.99956
RBBP5,0.48491,0.64392,1,0.99956,0.99956
GLRA2,0.48478,0.644,1,0.99956,0.99956
CCNL2,0.48474,0.64403,1,0.99956,0.99956
NHSL1,-0.48473,0.64403,1,0.99956,0.99956
LOC100506233,0.48459,0.64413,1,0.99956,0.99956
RNF152,0.48455,0.64416,1,0.99956,0.99956
ARFGEF1,-0.48448,0.64421,1,0.99956,0.99956
C7orf60,0.48448,0.64421,1,0.99956,0.99956
SMAP2,0.48426,0.64436,1,0.99956,0.99956
GARS,-0.48412,0.64446,1,0.99956,0.99956
HDAC1,0.48371,0.64473,1,0.99956,0.99956
SLC31A1,-0.4836,0.64481,1,0.99956,0.99956
LOC100506713,0.48341,0.64494,1,0.99956,0.99956
CNOT8,0.4833,0.64502,1,0.99956,0.99956
TXN,-0.4831,0.64515,1,0.99956,0.99956
DIRC2,0.48307,0.64517,1,0.99956,0.99956
ZNF330,-0.48286,0.64531,1,0.99956,0.99956
DHCR24,0.48271,0.64541,1,0.99956,0.99956
MRPL15,-0.48251,0.64555,1,0.99956,0.99956
DFFB,0.48246,0.64558,1,0.99956,0.99956
BBS2,-0.48229,0.64569,1,0.99956,0.99956
ATAT1,0.48226,0.64571,1,0.99956,0.99956
ALDH2,0.48217,0.64577,1,0.99956,0.99956
KLHDC8A,-0.48212,0.6458,1,0.99956,0.99956
MFN2,0.48209,0.64583,1,0.99956,0.99956
ACAP3,0.48193,0.64593,1,0.99956,0.99956
MKNK2,0.48189,0.64596,1,0.99956,0.99956
IGF1R,-0.48171,0.64607,1,0.99956,0.99956
ABCC10,0.48158,0.64616,1,0.99956,0.99956
ANKRD28,0.48142,0.64627,1,0.99956,0.99956
TIAF1,-0.48112,0.64647,1,0.99956,0.99956
TAX1BP1,0.48109,0.64649,1,0.99956,0.99956
CADM4,0.48104,0.64652,1,0.99956,0.99956
LRFN1,0.48103,0.64653,1,0.99956,0.99956
TRAIP,-0.48091,0.64661,1,0.99956,0.99956
ESRRG,-0.4809,0.64662,1,0.99956,0.99956
ACAA2,-0.48089,0.64662,1,0.99956,0.99956
TTF1,0.48088,0.64663,1,0.99956,0.99956
UBE2E2,0.48076,0.64671,1,0.99956,0.99956
LEMD2,-0.48075,0.64672,1,0.99956,0.99956
IFT140,0.48075,0.64672,1,0.99956,0.99956
TSC22D3,-0.48061,0.64682,1,0.99956,0.99956
DSTYK,0.48056,0.64685,1,0.99956,0.99956
DOM3Z,-0.48054,0.64686,1,0.99956,0.99956
PAAF1,-0.48027,0.64705,1,0.99956,0.99956
ZFP37,0.48026,0.64705,1,0.99956,0.99956
VPS35,0.48018,0.64711,1,0.99956,0.99956
ATF1,-0.48007,0.64719,1,0.99956,0.99956
LMCD1,-0.48007,0.64719,1,0.99956,0.99956
TBC1D23,-0.4798,0.64737,1,0.99956,0.99956
ZNRF2P1,0.47968,0.64745,1,0.99956,0.99956
TMSB15A,-0.47966,0.64747,1,0.99956,0.99956
ZNF214,0.47964,0.64748,1,0.99956,0.99956
PHOX2A,-0.47955,0.64754,1,0.99956,0.99956
SUMF1,0.47943,0.64763,1,0.99956,0.99956
C2orf47,0.47936,0.64768,1,0.99956,0.99956
ATP5I,0.47934,0.64769,1,0.99956,0.99956
ITGAV,0.4793,0.64772,1,0.99956,0.99956
CLIP3,-0.4793,0.64772,1,0.99956,0.99956
POP5,-0.47923,0.64776,1,0.99956,0.99956
RALGPS2,0.47887,0.64801,1,0.99956,0.99956
NDUFA4,0.47885,0.64802,1,0.99956,0.99956
REM2,0.47885,0.64802,1,0.99956,0.99956
MSI2,-0.47883,0.64804,1,0.99956,0.99956
CDK3,-0.47877,0.64808,1,0.99956,0.99956
FIBP,0.47845,0.6483,1,0.99956,0.99956
FAM72B,0.47838,0.64834,1,0.99956,0.99956
PRKG1,0.47835,0.64836,1,0.99956,0.99956
ZNF22,0.47813,0.64852,1,0.99956,0.99956
DNAJC12,-0.47788,0.64869,1,0.99956,0.99956
MYT1L,-0.47781,0.64873,1,0.99956,0.99956
EIF3L,-0.4778,0.64874,1,0.99956,0.99956
NLN,0.47776,0.64877,1,0.99956,0.99956
RRAS,-0.47776,0.64877,1,0.99956,0.99956
KIAA0101,0.47776,0.64877,1,0.99956,0.99956
ANKIB1,0.47772,0.6488,1,0.99956,0.99956
PSMD14,-0.47764,0.64885,1,0.99956,0.99956
ZNF584,0.47757,0.6489,1,0.99956,0.99956
ZNF496,-0.47746,0.64897,1,0.99956,0.99956
CCDC109B,-0.47739,0.64902,1,0.99956,0.99956
C7orf23,-0.47727,0.6491,1,0.99956,0.99956
ATP1B2,0.47726,0.64911,1,0.99956,0.99956
SEZ6L,0.47726,0.64911,1,0.99956,0.99956
SH3YL1,0.47718,0.64917,1,0.99956,0.99956
SCARB2,0.47715,0.64919,1,0.99956,0.99956
SNX32,-0.47704,0.64926,1,0.99956,0.99956
METTL14,0.47701,0.64928,1,0.99956,0.99956
SOX6,0.47693,0.64933,1,0.99956,0.99956
NSFP1,-0.4768,0.64942,1,0.99956,0.99956
DNAH7,0.47673,0.64947,1,0.99956,0.99956
CPT1C,-0.47671,0.64948,1,0.99956,0.99956
EID2B,0.47666,0.64952,1,0.99956,0.99956
SERINC2,0.4766,0.64955,1,0.99956,0.99956
FAM120C,0.47628,0.64977,1,0.99956,0.99956
CHMP4B,-0.47619,0.64984,1,0.99956,0.99956
UGDH,-0.476,0.64996,1,0.99956,0.99956
CTBP2,0.47589,0.65004,1,0.99956,0.99956
EPHB3,0.47572,0.65015,1,0.99956,0.99956
H2BFXP,-0.47567,0.65019,1,0.99956,0.99956
BDH2,0.47547,0.65032,1,0.99956,0.99956
CNTROB,0.47499,0.65064,1,0.99956,0.99956
GEMIN6,0.47485,0.65073,1,0.99956,0.99956
POLL,0.47474,0.6508,1,0.99956,0.99956
CRIP1,-0.47465,0.65086,1,0.99956,0.99956
ARID1A,0.47456,0.65091,1,0.99956,0.99956
FREM2,0.47445,0.65098,1,0.99956,0.99956
GID4,-0.4744,0.65102,1,0.99956,0.99956
SERPINF2,0.47437,0.65103,1,0.99956,0.99956
PTGR1,-0.47427,0.6511,1,0.99956,0.99956
MAOA,0.47427,0.6511,1,0.99956,0.99956
SCRN2,0.47426,0.65111,1,0.99956,0.99956
CELF6,-0.4742,0.65115,1,0.99956,0.99956
SLC9B2,0.47415,0.65117,1,0.99956,0.99956
RFX4,0.474,0.65127,1,0.99956,0.99956
AURKB,-0.47386,0.65136,1,0.99956,0.99956
TBC1D2B,0.47376,0.65142,1,0.99956,0.99956
RBBP6,0.47373,0.65144,1,0.99956,0.99956
C12orf29,-0.47366,0.65148,1,0.99956,0.99956
ZFP30,-0.47364,0.65149,1,0.99956,0.99956
ADAT1,-0.47357,0.65154,1,0.99956,0.99956
DRAM1,-0.47355,0.65155,1,0.99956,0.99956
GBAP1,-0.47335,0.65168,1,0.99956,0.99956
RPIA,-0.47335,0.65168,1,0.99956,0.99956
ANP32A,0.47314,0.65182,1,0.99956,0.99956
CDKN1B,0.47304,0.65188,1,0.99956,0.99956
HERC2P7,-0.47303,0.65188,1,0.99956,0.99956
MOV10,0.47282,0.65202,1,0.99956,0.99956
TBC1D9,0.4728,0.65203,1,0.99956,0.99956
DOK5,0.47278,0.65204,1,0.99956,0.99956
CSNK2B,0.47255,0.65219,1,0.99956,0.99956
TCTN1,0.47244,0.65226,1,0.99956,0.99956
DHTKD1,0.47237,0.65231,1,0.99956,0.99956
BMPR1B,0.4723,0.65235,1,0.99956,0.99956
TUT1,-0.47229,0.65235,1,0.99956,0.99956
TCP11L1,-0.47222,0.6524,1,0.99956,0.99956
CACNA1E,0.47216,0.65244,1,0.99956,0.99956
NTPCR,0.472,0.65254,1,0.99956,0.99956
C11orf58,-0.4718,0.65266,1,0.99956,0.99956
SUPT16H,-0.47171,0.65272,1,0.99956,0.99956
ATP13A2,0.47159,0.6528,1,0.99956,0.99956
IGSF8,-0.47144,0.6529,1,0.99956,0.99956
DBT,0.47141,0.65291,1,0.99956,0.99956
IMMP1L,-0.47137,0.65294,1,0.99956,0.99956
ZNF14,-0.47129,0.65299,1,0.99956,0.99956
PACRG,0.47104,0.65315,1,0.99956,0.99956
SLC7A3,-0.47097,0.65319,1,0.99956,0.99956
MED13L,-0.47091,0.65323,1,0.99956,0.99956
PXK,0.47089,0.65325,1,0.99956,0.99956
ZNF343,0.47078,0.65331,1,0.99956,0.99956
NKAIN1,0.47075,0.65334,1,0.99956,0.99956
TCTN3,0.47057,0.65345,1,0.99956,0.99956
SZT2,0.47042,0.65354,1,0.99956,0.99956
C17orf62,0.47023,0.65366,1,0.99956,0.99956
HIST1H2BD,0.47016,0.65371,1,0.99956,0.99956
INTS9,0.47016,0.65371,1,0.99956,0.99956
IQGAP3,-0.47002,0.65379,1,0.99956,0.99956
MTHFS,0.47002,0.6538,1,0.99956,0.99956
DUSP23,-0.46957,0.65408,1,0.99956,0.99956
TRHR,0.46933,0.65424,1,0.99956,0.99956
RTN4R,0.46928,0.65427,1,0.99956,0.99956
TTR,0.46915,0.65435,1,0.99956,0.99956
MPC2,0.469,0.65445,1,0.99956,0.99956
FOXJ3,0.46895,0.65449,1,0.99956,0.99956
STC1,0.46892,0.6545,1,0.99956,0.99956
PKIA,0.46883,0.65456,1,0.99956,0.99956
KIAA1715,0.46878,0.6546,1,0.99956,0.99956
ODC1,-0.46871,0.65465,1,0.99956,0.99956
SRI,-0.46861,0.65471,1,0.99956,0.99956
GPR50,0.46858,0.65473,1,0.99956,0.99956
LRP12,-0.46826,0.65495,1,0.99956,0.99956
SCAF1,0.46818,0.65501,1,0.99956,0.99956
PRDM15,0.46816,0.65502,1,0.99956,0.99956
XRCC2,0.46806,0.65509,1,0.99956,0.99956
SNORA19,-0.46799,0.65514,1,0.99956,0.99956
KGFLP1,0.46796,0.65516,1,0.99956,0.99956
STYXL1,-0.46791,0.65519,1,0.99956,0.99956
DCTN2,0.46791,0.6552,1,0.99956,0.99956
NAA25,-0.46785,0.65523,1,0.99956,0.99956
AXL,-0.46784,0.65524,1,0.99956,0.99956
ANKRD33B,0.46781,0.65527,1,0.99956,0.99956
LY6G5B,0.46776,0.6553,1,0.99956,0.99956
MCM2,0.46767,0.65536,1,0.99956,0.99956
IGSF5,0.46751,0.65547,1,0.99956,0.99956
LINC00630,0.4672,0.65568,1,0.99956,0.99956
BTBD11,-0.46686,0.65591,1,0.99956,0.99956
ABCB1,-0.46676,0.65597,1,0.99956,0.99956
TK1,-0.46675,0.65598,1,0.99956,0.99956
ITGB3,-0.46668,0.65603,1,0.99956,0.99956
TRMT6,-0.46644,0.65618,1,0.99956,0.99956
DIAPH3,-0.46642,0.65619,1,0.99956,0.99956
NCAPH,0.46636,0.65623,1,0.99956,0.99956
ARHGAP22,0.46633,0.65625,1,0.99956,0.99956
UROS,0.46629,0.65627,1,0.99956,0.99956
EPG5,0.46618,0.65635,1,0.99956,0.99956
SLC35F4,0.46616,0.65636,1,0.99956,0.99956
KLHL26,0.4661,0.65639,1,0.99956,0.99956
SLC38A1,-0.46589,0.65653,1,0.99956,0.99956
MRPS18C,-0.46583,0.65657,1,0.99956,0.99956
CLOCK,-0.4657,0.65665,1,0.99956,0.99956
CXCL1,0.46558,0.65673,1,0.99956,0.99956
NBPF15,0.46557,0.65674,1,0.99956,0.99956
ERICH1,0.46548,0.65679,1,0.99956,0.99956
ECI2,0.4654,0.65685,1,0.99956,0.99956
LOC728875,0.46535,0.65688,1,0.99956,0.99956
CYC1,-0.46534,0.65688,1,0.99956,0.99956
DOCK6,0.46525,0.65694,1,0.99956,0.99956
CTTNBP2,-0.46499,0.65711,1,0.99956,0.99956
PPP1R3F,-0.46475,0.65727,1,0.99956,0.99956
LOC100499227,0.46474,0.65727,1,0.99956,0.99956
TRAPPC2L,-0.46474,0.65727,1,0.99956,0.99956
PAPOLA,-0.46472,0.65728,1,0.99956,0.99956
PIAS4,0.46461,0.65736,1,0.99956,0.99956
GHITM,-0.46442,0.65749,1,0.99956,0.99956
ZNF681,-0.46437,0.65752,1,0.99956,0.99956
TMEM230,0.46429,0.65757,1,0.99956,0.99956
WDR61,-0.46423,0.65761,1,0.99956,0.99956
C7orf43,0.46405,0.65773,1,0.99956,0.99956
DYNC1H1,0.46403,0.65774,1,0.99956,0.99956
TAS2R30,-0.46397,0.65778,1,0.99956,0.99956
NXPE3,-0.46392,0.65782,1,0.99956,0.99956
GNB1L,-0.46369,0.65797,1,0.99956,0.99956
OPRK1,0.46353,0.65808,1,0.99956,0.99956
CBFA2T3,0.46341,0.65816,1,0.99956,0.99956
SIK3,0.46335,0.65819,1,0.99956,0.99956
RPS10,-0.46334,0.6582,1,0.99956,0.99956
RPL36AL,-0.46299,0.65844,1,0.99956,0.99956
VIM,0.46287,0.65852,1,0.99956,0.99956
LOX,-0.46285,0.65853,1,0.99956,0.99956
FAM217B,-0.46278,0.65858,1,0.99956,0.99956
ZNF354A,-0.4627,0.65863,1,0.99956,0.99956
ZBTB16,-0.46267,0.65865,1,0.99956,0.99956
TTYH1,-0.46261,0.65869,1,0.99956,0.99956
SLC7A6,-0.46254,0.65874,1,0.99956,0.99956
COQ4,0.46235,0.65887,1,0.99956,0.99956
RERG,0.46233,0.65888,1,0.99956,0.99956
NUDT12,-0.46228,0.65891,1,0.99956,0.99956
POLR3GL,0.4622,0.65897,1,0.99956,0.99956
C5orf44,0.46214,0.65901,1,0.99956,0.99956
NTAN1,0.46214,0.65901,1,0.99956,0.99956
SEC14L2,-0.46205,0.65907,1,0.99956,0.99956
MAGED4,0.46203,0.65908,1,0.99956,0.99956
FZD6,-0.46188,0.65919,1,0.99956,0.99956
CCBP2,-0.46181,0.65923,1,0.99956,0.99956
RAB11FIP1,0.4618,0.65924,1,0.99956,0.99956
NNMT,-0.4618,0.65924,1,0.99956,0.99956
GCNT3,-0.46154,0.65941,1,0.99956,0.99956
CKS1B,-0.46145,0.65948,1,0.99956,0.99956
ARHGAP42,-0.46138,0.65953,1,0.99956,0.99956
MYCN,-0.46133,0.65956,1,0.99956,0.99956
NGFR,0.46126,0.6596,1,0.99956,0.99956
LY6E,-0.46119,0.65965,1,0.99956,0.99956
RSBN1L,0.46118,0.65966,1,0.99956,0.99956
SNX8,-0.46118,0.65966,1,0.99956,0.99956
SNRPD3,0.46102,0.65977,1,0.99956,0.99956
ZNF737,-0.46098,0.65979,1,0.99956,0.99956
PCGF3,0.46094,0.65982,1,0.99956,0.99956
TAGLN3,-0.46084,0.65989,1,0.99956,0.99956
PDP2,-0.46074,0.65995,1,0.99956,0.99956
GPR137B,-0.46072,0.65997,1,0.99956,0.99956
ADCYAP1R1,0.46072,0.65997,1,0.99956,0.99956
FKBP8,0.46057,0.66007,1,0.99956,0.99956
USP10,-0.46027,0.66028,1,0.99956,0.99956
MORF4L2,-0.46006,0.66042,1,0.99956,0.99956
SNX24,-0.45994,0.6605,1,0.99956,0.99956
DHRS11,0.45991,0.66052,1,0.99956,0.99956
PCOLCE,-0.45972,0.66065,1,0.99956,0.99956
F2RL1,-0.45962,0.66072,1,0.99956,0.99956
SCG5,-0.4596,0.66073,1,0.99956,0.99956
KCTD3,0.45956,0.66075,1,0.99956,0.99956
MADD,-0.45956,0.66076,1,0.99956,0.99956
MKKS,0.45883,0.66123,1,0.99956,0.99956
SLC36A4,0.45871,0.66131,1,0.99956,0.99956
TIMM23,-0.45866,0.66134,1,0.99956,0.99956
DPYSL2,0.45864,0.66135,1,0.99956,0.99956
NDST3,0.4585,0.66144,1,0.99956,0.99956
RPS6KB1,0.45846,0.66146,1,0.99956,0.99956
FAM86C1,0.45841,0.6615,1,0.99956,0.99956
ABL2,-0.45817,0.66164,1,0.99956,0.99956
DTD1,0.45813,0.66166,1,0.99956,0.99956
APAF1,0.45801,0.66174,1,0.99956,0.99956
PNPLA8,0.458,0.66174,1,0.99956,0.99956
RPL10A,-0.45799,0.66175,1,0.99956,0.99956
HEY1,0.45795,0.66177,1,0.99956,0.99956
TK2,0.45791,0.6618,1,0.99956,0.99956
ATP6AP1,0.45779,0.66187,1,0.99956,0.99956
NMD3,-0.45759,0.66199,1,0.99956,0.99956
JAM2,0.45728,0.66218,1,0.99956,0.99956
GPR125,0.45716,0.66225,1,0.99956,0.99956
ZDHHC21,-0.45711,0.66229,1,0.99956,0.99956
MCCC1,0.45701,0.66235,1,0.99956,0.99956
ALS2,0.45698,0.66237,1,0.99956,0.99956
CDKL4,0.45683,0.66246,1,0.99956,0.99956
UTP23,-0.45653,0.66265,1,0.99956,0.99956
SNHG11,-0.45629,0.6628,1,0.99956,0.99956
CACNA1B,-0.45623,0.66284,1,0.99956,0.99956
TSPAN18,-0.45614,0.66289,1,0.99956,0.99956
ANKRD52,0.45585,0.66308,1,0.99956,0.99956
FAM149B1,-0.45581,0.6631,1,0.99956,0.99956
TRAM2,0.45569,0.66318,1,0.99956,0.99956
FNBP1,-0.45552,0.66329,1,0.99956,0.99956
MDGA1,-0.45517,0.66352,1,0.99956,0.99956
RPP30,0.45516,0.66352,1,0.99956,0.99956
ZSCAN23,-0.45504,0.6636,1,0.99956,0.99956
KIDINS220,0.45495,0.66366,1,0.99956,0.99956
ARHGEF26,0.45493,0.66367,1,0.99956,0.99956
TOX4,-0.45487,0.66371,1,0.99956,0.99956
TFAP4,0.45485,0.66373,1,0.99956,0.99956
CDK10,-0.45482,0.66375,1,0.99956,0.99956
ZNF589,-0.4547,0.66383,1,0.99956,0.99956
DDX47,-0.45458,0.66391,1,0.99956,0.99956
ALDH9A1,-0.45455,0.66393,1,0.99956,0.99956
EFNA1,0.4543,0.66411,1,0.99956,0.99956
EVI5,0.45421,0.66417,1,0.99956,0.99956
CRHR1,-0.4541,0.66425,1,0.99956,0.99956
TOP3A,-0.45401,0.66431,1,0.99956,0.99956
BCCIP,-0.45391,0.66438,1,0.99956,0.99956
MCTS1,-0.45372,0.66451,1,0.99956,0.99956
RPL7L1,0.45367,0.66455,1,0.99956,0.99956
KDM4D,0.45355,0.66463,1,0.99956,0.99956
